sentiment,sentiment:confidence,date,year,month,day,text
Negative,1.0,2014-12-02 08:44:36+00:00,2014,12,2,feel so lost with out my phone :(  @apple iPhone 5 chargers are horrendous! #brokenchargerprobs
Positive,1.0,2014-12-02 08:45:04+00:00,2014,12,2,#AAPL:Apple heads to trial over digital music claims...http://t.co/vOpYSuiVKi
Negative,0.7248,2014-12-02 08:46:14+00:00,2014,12,2,Excellent news #HouseOfCards S3 on @netflix 27/2! I wonder if Yosemite &amp; my wifi will be talking by then @apple @tim_cook ? It's been wks!!
Negative,1.0,2014-12-02 08:46:43+00:00,2014,12,2,@apple my laptop is burning my legs what do u have to say about this
Neutral,0.667,2014-12-02 08:49:46+00:00,2014,12,2,@benh4ll @netflix @Apple @tim_cook Great news! hope your wifi gets sorted though!
Positive,1.0,2014-12-02 08:50:13+00:00,2014,12,2,The Secret of Life from Steve Jobs in 46 Seconds. Some #motivation from the late CEO of @apple http://t.co/7UOYKec9YN
Positive,1.0,2014-12-02 08:54:32+00:00,2014,12,2,10 best #SteveJobs #apple #aapl #tech30 http://t.co/FkrkG1iF7g via
Negative,0.6826,2014-12-02 09:03:55+00:00,2014,12,2,@HammerArcade This makes me feel so sad ;-; WHY DO U HAVE TO BE SO ROOD @APPLE
Negative,1.0,2014-12-02 09:25:47+00:00,2014,12,2,I hate these @apple earphones so bad. Why in the world did they think it was a good idea to p http://t.co/X7lIGAQeG5 http://t.co/ihR2OGZa6s
Positive,1.0,2014-12-02 09:30:38+00:00,2014,12,2,@QuentinNield @Apple I need to reinstall on my Apple iPad 2
Neutral,1.0,2014-12-02 09:31:29+00:00,2014,12,2,"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS"
Positive,1.0,2014-12-02 09:40:50+00:00,2014,12,2,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster
Positive,1.0,2014-12-02 09:41:00+00:00,2014,12,2,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing
Positive,0.665,2014-12-02 09:41:21+00:00,2014,12,2,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing
Positive,0.667,2014-12-02 09:41:31+00:00,2014,12,2,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox
Positive,0.7651,2014-12-02 09:57:08+00:00,2014,12,2,"Smartphone/tablet to become home automation hub, how can any wireless protocol beat #WiFi and #Bluetooth @apple #Homekit @ShortcutLabs #flic"
Positive,1.0,2014-12-02 10:01:35+00:00,2014,12,2,Options Outlook Amid Heavy Week Of Economic Events http://t.co/J7hj76F2sG #AAPL #GOOG #GOOGL #TSLA #WMT #PreMarket #Markets
Negative,0.6758,2014-12-02 10:15:47+00:00,2014,12,2,Why you dying so fast phone? Fuck you @apple
Negative,0.6681,2014-12-02 10:22:00+00:00,2014,12,2,@remuuusss @apple fix this
Positive,1.0,2014-12-02 10:23:53+00:00,2014,12,2,"It's been said 'don't talk about politics', But I can't take it anymr. I'll still post about @cisco, @apple and others. But we need change."
Positive,0.7016,2014-12-02 10:43:18+00:00,2014,12,2,Does anybody knows how to use å£ on a Macbook Pro Retina US keyboard? Thank you so much! @apple #macbook #pro #apple #keyboard
Positive,0.6538,2014-12-02 10:47:54+00:00,2014,12,2,The best guest behind Apple's rapid stock price decline yesterday is algorithmic trading. $40bn wiped off by automatic computer trades #AAPL
Positive,0.9144,2014-12-02 10:49:45+00:00,2014,12,2,@Apple awarded #patent 4 #augmented reality devices w #transparent #displays - http://t.co/uwfnVajgU7 http://t.co/yuhQsR8lOb
Negative,1.0,2014-12-02 11:11:30+00:00,2014,12,2,@apple #apple #iphone @iphone #iphone4s #iphone4problems  SOMEONE FUCKING HELP ME SOMEONE WHO WORKS AT APPLE FUCKING HELP ME DO UR JOB CUNTS
Negative,1.0,2014-12-02 11:30:02+00:00,2014,12,2,"WTF @Apple, synching notes or iCloud pages is unusable. It used to be easier."
Positive,1.0,2014-12-02 11:35:09+00:00,2014,12,2,#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks
Negative,1.0,2014-12-02 11:42:11+00:00,2014,12,2,hey @apple fuck you just let me change stores
Negative,1.0,2014-12-02 11:43:08+00:00,2014,12,2,about to write a huge fuck you to @apple for not letting me make reservations to get my laptop fixed
Negative,0.6631,2014-12-02 11:44:21+00:00,2014,12,2,"Apple tumbles as much as 6 percent in unusual trading $AAPL #aapl
http://t.co/0wtDVpBm4u"
Positive,1.0,2014-12-02 11:45:09+00:00,2014,12,2,"@angusdick yes, had that exact issue. Took it to @apple for a free battery replacement. Trackpad ended up being fine."
Negative,0.532,2014-12-02 11:46:53+00:00,2014,12,2,@JimCramer Says 'Machines' Caused @Apple's Big Drop $AAPL  http://t.co/pfzq1N52hH
Negative,0.6387,2014-12-02 11:46:56+00:00,2014,12,2,@maxscottslade @Apple yeah the trackpad is fine and working now! but I had to damage one of the screw holdings to get the battery out
Positive,1.0,2014-12-02 12:00:48+00:00,2014,12,2,"Video Shows Size of 12.2-Inch 'iPad Air Plus' Mockup Next to iPhones, iPads, and MacBook http://t.co/B3V5X45stZ #AAPL"
Positive,1.0,2014-12-02 12:08:48+00:00,2014,12,2,"RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn"
Negative,1.0,2014-12-02 12:14:24+00:00,2014,12,2,@Apple #fail - Since updating my #ipad #OS there is a #bug that does not delete videos and free up memory forcing... http://t.co/AjdDTF19Nn
Positive,0.6635,2014-12-02 12:18:10+00:00,2014,12,2,"Apple Opening New Retail Store in Toledo, Ohio Saturday, December 6 [Mac Blog] http://t.co/ynkgEl9JSL #AAPL"
Positive,1.0,2014-12-02 12:32:34+00:00,2014,12,2,"Why Morgan Stanley Is Negative On Apple And The Tech Sector $AAPL #aapl
http://t.co/wARhEy9ueH"
Positive,0.4806,2014-12-02 12:44:56+00:00,2014,12,2,"Google Is Now Beating Apple In This One Key Sector $AAPL #aapl
http://t.co/WvcXxxXlds"
Positive,0.6678,2014-12-02 12:45:40+00:00,2014,12,2,"BBC News - Evidence by late Steve Jobs to be used in music trial
#AAPL

http://t.co/I6DXPPUWJy"
Negative,1.0,2014-12-02 12:56:04+00:00,2014,12,2,my alarm was set the ringer was on and it just refused to work fuck u @apple
Positive,1.0,2014-12-02 13:02:47+00:00,2014,12,2,@twitter @facebook @AlibabaTalk @google @Apple n more in race to win payments? What's future of #payments start-ups? @microsave @FinTechHub
Negative,0.6658,2014-12-02 13:04:49+00:00,2014,12,2,"I'm lost because it's deer season, but there is no deer emoji. Come on @Apple, how am I suppose to show the love to all my huntin' friendz?"
Positive,1.0,2014-12-02 13:05:07+00:00,2014,12,2,@NeimanMarcus utilizing iBeacons for #engagement to send messages to @Apple Passbook #personalization http://t.co/CVNq0lUhNO via @pymnts
Positive,1.0,2014-12-02 13:05:59+00:00,2014,12,2,Technology News: @Apple trial to feature unseen late #SteveJobs video deposition http://t.co/YVyoTpdMZP
Negative,0.6672,2014-12-02 13:07:51+00:00,2014,12,2,@Apple I figured out #memory issue on my #ipad. It wasnt a #bug but a new hidden folder that stores our  images... http://t.co/vEKIE3qlDp
Positive,1.0,2014-12-02 13:14:26+00:00,2014,12,2,We will be in room 1215 at 3:15 today presenting on our experience with @Apple DEP and @JAMFSoftware   #herewegolakers
Positive,1.0,2014-12-02 13:15:02+00:00,2014,12,2,#AAPL:Pacific Crest's Apple Analyst Reiterates Selling Some Shares...http://t.co/zj974XddLN
Positive,0.7364,2014-12-02 13:22:34+00:00,2014,12,2,"Pacific Crest's Apple Analyst Reiterates Selling Some Shares $AAPL #aapl
http://t.co/WMosfzhzZi"
Negative,0.7119,2014-12-02 13:28:20+00:00,2014,12,2,"#AppleLawSuit Depends on exactly what @Apple did to hold back/beat their competition. There are fair game competitive tactics &amp; unfair 1s
YK"
Positive,0.7201,2014-12-02 13:30:03+00:00,2014,12,2,"#AAPL:
    Audio: Auto sales due; Apple lawsuit heads to court...http://t.co/Kvb1L61oLN"
Positive,0.6861,2014-12-02 13:33:19+00:00,2014,12,2,Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Nh2vs5lzoE $AAPL #AAPL
Positive,0.7089,2014-12-02 13:33:31+00:00,2014,12,2,Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Tb5dmDEjeA $AAPL #AAPL
Negative,1.0,2014-12-02 13:34:11+00:00,2014,12,2,"IPhone6 has too many issues,  why tf is the earphone plug in not working @apple u better fix this shit for free."
Positive,1.0,2014-12-02 13:35:46+00:00,2014,12,2,"Cheap Chromebooks teach Apple a lesson: Price matters $AAPL #aapl
http://t.co/GUC5yr4cMf"
Negative,0.7253,2014-12-02 13:37:18+00:00,2014,12,2,"@mcmillanstu @D1PZ... But trying to get launch info ahead of time from telco marketing teams was a nightmare - thanks @apple!
#EcomChat"
Negative,1.0,2014-12-02 13:47:14+00:00,2014,12,2,Dear @apple replace my phone my battery sucks
Positive,1.0,2014-12-02 13:47:37+00:00,2014,12,2,#Apple heads to trial over iTunes update #AAPL http://t.co/BevWxGyCVk
Positive,1.0,2014-12-02 13:47:49+00:00,2014,12,2,From beyond the grave! RT @GMA: Jurors set 2 hear fr star witness at @Apple trial: Steve Jobs. http://t.co/kehRY5VYAS http://t.co/KgvFdBtF7S
Positive,0.7263,2014-12-02 13:48:00+00:00,2014,12,2,.@Apple heads to trial over digital music claims $APPL #tech
Neutral,1.0,2014-12-02 13:48:52+00:00,2014,12,2,"Fantastic service today @Apple store Touchwood - thanks to all, &amp; esp Zach for sorting my battery problem so quickly &amp; efficiently."
Positive,0.734,2014-12-02 13:50:40+00:00,2014,12,2,"Here's why Apple dropped $AAPL #aapl
http://t.co/QOa336kFYs"
Positive,1.0,2014-12-02 13:53:17+00:00,2014,12,2,"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
Positive,1.0,2014-12-02 13:53:45+00:00,2014,12,2,@losskitty @Apple its always like that with new products from apple
Negative,1.0,2014-12-02 13:54:20+00:00,2014,12,2,RT @laurrynk: Dear @apple replace my phone my battery sucks
Negative,1.0,2014-12-02 13:55:11+00:00,2014,12,2,"@ThisDueeMarco @Apple thats annoying, they never get stuff right the first time."
Positive,0.6774,2014-12-02 13:57:06+00:00,2014,12,2,@jimcramer What is going on with #aapl....
Positive,0.6515,2014-12-02 14:02:02+00:00,2014,12,2,"Apple Lower as Analyst Sees Risk of Sharp Production Cuts for iPhone 6 Plus in Q1 $AAPL #aapl
http://t.co/SqEtCeOJPQ"
Positive,0.6613,2014-12-02 14:02:56+00:00,2014,12,2,"RT @JPDesloges: Apple Lower as Analyst Sees Risk of Sharp Production Cuts for iPhone 6 Plus in Q1 $AAPL #aapl
http://t.co/SqEtCeOJPQ"
Negative,0.6758,2014-12-02 14:03:50+00:00,2014,12,2,RT @laurrynk: Dear @apple replace my phone my battery sucks
Neutral,0.7026,2014-12-02 14:08:49+00:00,2014,12,2,TheStreet:  #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl http://t.co/f2qTGIBDDq
Positive,1.0,2014-12-02 14:13:57+00:00,2014,12,2,#AAPL MT @FortuneMagazine Can Apple clear name in ebooks drama? Eddy Cue says he'd do it again- but take better notes http://t.co/xCYyyJtK05
Neutral,0.6825,2014-12-02 14:14:29+00:00,2014,12,2,@Apple with now dual core technology http://t.co/sq1VoVV5tf
Positive,1.0,2014-12-02 14:15:12+00:00,2014,12,2,Pacific Crest's #Apple Analyst Reiterates Selling Some Shares - Forbes #aapl http://t.co/4WRGdhxi0G
Positive,1.0,2014-12-02 14:15:20+00:00,2014,12,2,Every student deserves a chance @apple #connected #txed
Negative,1.0,2014-12-02 14:17:03+00:00,2014,12,2,I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored
Negative,0.6906,2014-12-02 14:17:03+00:00,2014,12,2,I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored
Positive,0.7639,2014-12-02 14:17:16+00:00,2014,12,2,A lack of equal access to technology places students and minorities at a disadvantage.  Education is the great equalizer @apple #txed
Positive,1.0,2014-12-02 14:20:00+00:00,2014,12,2,RT @RatingsNetwork: Apple's PT raised by Canaccord Genuity to $135.00. buy rating. http://t.co/Nh2vs5lzoE $AAPL #AAPL
Positive,1.0,2014-12-02 14:21:03+00:00,2014,12,2,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/lFF61YGu4B"
Positive,0.6635,2014-12-02 14:27:39+00:00,2014,12,2,"Realmac Software Launches 'Typed', a Markdown Writing App Featuring a Minimal Interface [Mac Blog] http://t.co/3Hq47gIlE6 #AAPL"
Positive,1.0,2014-12-02 14:29:54+00:00,2014,12,2,@MazeOnPace @Apple Product Line competes with itself. iPhone6+ vs. iPad. Who needs an iPad any longer!?
Positive,0.7315,2014-12-02 14:30:03+00:00,2014,12,2,#AAPL:'Fast Money' Recap: Energy Companies Ebb and Flow With Oil Prices...http://t.co/qRwLlGcLk6
Neutral,1.0,2014-12-02 14:31:23+00:00,2014,12,2,Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed
Neutral,0.6669,2014-12-02 14:32:36+00:00,2014,12,2,"Got A New Phone. @Apple 
#Iphone6Plus http://t.co/VRrOnfpUkG"
Positive,1.0,2014-12-02 14:41:50+00:00,2014,12,2,3 More #AppleWatch Details Exposed #aapl http://t.co/PEvFaMKC8O
Positive,1.0,2014-12-02 14:46:45+00:00,2014,12,2,U.S. Government Attempts 'Hail Mary' to Get #Apple To Unlock #iPhones #aapl http://t.co/EzUsCC5ZgI
Positive,1.0,2014-12-02 14:48:21+00:00,2014,12,2,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/PEN0LjAJIR"
Negative,0.6669,2014-12-02 14:50:46+00:00,2014,12,2,Here's Why #Apple Won't Be A Trillion Dollar Company According To Billionaire VC Jim Breyer #aapl http://t.co/2TQVM5v4yB
Negative,0.6643,2014-12-02 14:52:33+00:00,2014,12,2,Chromebooks Overtake Apple's iPads in U.S. Education Market http://t.co/iR8WRGXO2x @apple @googlechrome #chromebooks #ipad
Negative,0.6912,2014-12-02 14:55:14+00:00,2014,12,2,Apple Inc. is doomed. $AAPL dropped by 1.54%! Currently priced at 113.3. http://t.co/K6PKMj3Sbf #AAPL
Positive,0.6803,2014-12-02 14:58:26+00:00,2014,12,2,Imagine a world without cracked #iPhone screens! @Apple Patents Drop Protection Mechanism http://t.co/cOorkE2pbx http://t.co/D9qtmhDMmR
Positive,1.0,2014-12-02 14:58:31+00:00,2014,12,2,.@Apple #HealthKit first movers featured at @mHealthsummit | Mobiquity's own @snyder4g also panelist @mhealth14 http://t.co/mrLT6wCnPE
Positive,1.0,2014-12-02 15:00:03+00:00,2014,12,2,#AAPL:How to Remove Apple Pay Credit Cards Remotely From http://t.co/JPD3HwdeeE...http://t.co/7XGBbp7cjW
Negative,0.6676,2014-12-02 15:00:43+00:00,2014,12,2,.@Apple wants you to stop taking vertical photos: http://t.co/Aw5nUQmzZk via @OutsideMagazine
Positive,0.7244,2014-12-02 15:02:10+00:00,2014,12,2,10 best Steve Jobs emails #apple #stevejobs #AAPL http://t.co/7PJHEvkUbh
Positive,1.0,2014-12-02 15:02:17+00:00,2014,12,2,"Apple Is Reportedly Planning A 12-Inch iPad That Will Be Like Microsoft's Surface $AAPL #aapl
http://t.co/ahKJeeKqdi"
Positive,0.6579,2014-12-02 15:04:11+00:00,2014,12,2,"@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/WvSAiPpSW5"
Neutral,1.0,2014-12-02 15:04:26+00:00,2014,12,2,Props for @apple iTC App Review Team for reviewing metadata rejected resubmission in just 2 hours! Thanks!
Positive,0.7263,2014-12-02 15:04:40+00:00,2014,12,2,Apple bears get paid as put contracts double amid drop http://t.co/KdnL4Uc3Yz #News #AAPL #Applebears #Appleoptions #Apple #iPhone #News
Negative,1.0,2014-12-02 15:07:51+00:00,2014,12,2,@apple yall some hoes
Neutral,1.0,2014-12-02 15:09:11+00:00,2014,12,2,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4
Neutral,1.0,2014-12-02 15:09:21+00:00,2014,12,2,Thanks @apple for 'Keep Newer' when transferring files from a local hard drive to a server.
Positive,1.0,2014-12-02 15:11:51+00:00,2014,12,2,Does @apple store in Georgetown sell refurb'd iPads? Or just new? Are refurbs only available online?
Positive,1.0,2014-12-02 15:15:43+00:00,2014,12,2,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/KfNPj9P8HI"
Positive,0.7215,2014-12-02 15:16:10+00:00,2014,12,2,Apple Flash Crash: What You Need to Know #AAPL http://t.co/2PBThSFeEE
Positive,0.7253,2014-12-02 15:16:15+00:00,2014,12,2,Why Estimates Of A 1 Trillion Market Cap For #Apple Are Still Far-Fetched: Fundamental And Algorithmic Analysis #aapl http://t.co/TTydGD71Wc
Positive,0.6553,2014-12-02 15:20:57+00:00,2014,12,2,"@capitolization @Apple I believe they are only online, but you may be able to 'ship to store'."
Negative,1.0,2014-12-02 15:23:49+00:00,2014,12,2,Did you notice that @Apple apps now say 'Get' instead of 'Free'? This change was due to alleged misleading labeling. http://t.co/In8SIkR1Qp
Positive,0.6932,2014-12-02 15:24:22+00:00,2014,12,2,"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
Positive,0.483,2014-12-02 15:25:08+00:00,2014,12,2,"#AAPL Market Cap Passes $700 Billion, Tablet Sales Slump and More  http://t.co/gWDMiYag9o"
Positive,0.4563,2014-12-02 15:25:19+00:00,2014,12,2,@drewbsaunders Thanks. Also interestingly @apple isn't Apple.
Negative,1.0,2014-12-02 15:28:06+00:00,2014,12,2,@shortyawards @Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if it's free
Positive,1.0,2014-12-02 15:29:26+00:00,2014,12,2,Elgato Launches Thunderbolt 2 Dock with 4K Resolution Support [Mac Blog] http://t.co/Sofxp2HvlB #AAPL
Positive,0.6613,2014-12-02 15:31:11+00:00,2014,12,2,"The @Sony #e-paper FES #watch is the coolest piece of #wearable #tech yet, sorry @Apple http://t.co/542RSJsmkf by @luchanglu via @bustle"
Positive,0.6203,2014-12-02 15:36:13+00:00,2014,12,2,Finally gave up on return of @Apple 17' MacBook Pro model. My 15' Retina is 'out for delivery'. They'll probably announce one next month ;-)
Positive,1.0,2014-12-02 15:36:20+00:00,2014,12,2,"APPLE Intraday Comments - Updated NEW RANGE  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
Negative,0.729,2014-12-02 15:36:48+00:00,2014,12,2,"Apple  Loses Ground to Google  In Education Tablet Sales $AAPL #aapl
http://t.co/Ap0c3ehZLe"
Positive,0.8543,2014-12-02 15:37:12+00:00,2014,12,2,Apple Computer Inc (AAPL) rated Buy with price target $135 by Canaccord Genuity http://t.co/sMH4vteeHP #AAPL
Negative,0.6758,2014-12-02 15:38:37+00:00,2014,12,2,@apple What do I need to do if my mac has been really slow lately ?
Positive,1.0,2014-12-02 15:39:43+00:00,2014,12,2,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/72PLry6Yds"
Neutral,0.6797,2014-12-02 15:40:25+00:00,2014,12,2,RT @tra_hall: Enjoying the introductions at the @apple #connected launch event.  Some amazing #edtech leaders in the room.  #txed
Positive,0.347,2014-12-02 15:46:10+00:00,2014,12,2,$AAPL #AAPL green right now. Hope it stays.
Positive,0.6894,2014-12-02 15:50:01+00:00,2014,12,2,RT @GregSherry Customer Service Successes &amp; Fails @Apple &amp; @SouthwestAir   examples http://t.co/jG7jp6L7zD @dkusnetzky #custserv #cx #cem
